Geneid gene_name AS-520695-LR-53526Aligned.sortedByCoord.out.bam AS-520698-LR-53526Aligned.sortedByCoord.out.bam AS-520694-LR-53526Aligned.sortedByCoord.out.bam AS-520699-LR-53526Aligned.sortedByCoord.out.bam AS-520697-LR-53526Aligned.sortedByCoord.out.bam AS-520696-LR-53526Aligned.sortedByCoord.out.bam
ENSMUSG00000020170 Frs2 2121 1457 1847 2439 1957 2593
ENSMUSG00000088397 Gm26311 0 0 0 0 0 0
ENSMUSG00000020171 Yeats4 2073 1806 1858 2089 2021 2434
ENSMUSG00000020177 9530003J23Rik 0 0 0 0 0 0
ENSMUSG00000078430 Gm10936 0 0 0 0 0 0
ENSMUSG00000069516 Lyz2 93 168 116 123 93 136
ENSMUSG00000069515 Lyz1 140315 245868 200338 163121 125667 196090
ENSMUSG00000055531 Cpsf6 4460 2996 3783 4554 4584 5935
ENSMUSG00000095826 Gm9002 0 0 0 0 0 0
ENSMUSG00000043800 Kifc5c-ps 0 0 0 0 0 1
ENSMUSG00000020183 Cpm 602 1189 1325 727 547 2371
ENSMUSG00000096357 Gm25709 0 0 0 0 0 0
ENSMUSG00000020184 Mdm2 2650 2063 2039 2722 2397 3198
ENSMUSG00000060181 Slc35e3 147 110 133 126 104 208
ENSMUSG00000052798 Nup107 2547 1972 2265 3179 2929 3540
ENSMUSG00000052681 Rap1b 3114 2766 2901 3920 3160 3969
ENSMUSG00000102896 Gm37852 0 0 0 0 0 0
ENSMUSG00000020212 Mdm1 668 529 586 781 682 817
ENSMUSG00000074695 Il22 0 0 0 0 0 0
ENSMUSG00000090461 Iltifb 0 0 0 0 0 0
ENSMUSG00000094544 Gm9040 0 0 0 0 0 0
ENSMUSG00000094517 Gm9044 0 0 0 0 0 0
ENSMUSG00000096791 Gm9045 0 0 0 0 0 0
ENSMUSG00000096912 Gm9046 0 0 0 0 0 0
ENSMUSG00000094519 Gm9048 0 0 0 0 0 0
ENSMUSG00000096435 Gm9049 0 0 0 0 0 0
ENSMUSG00000055170 Ifng 0 0 0 1 0 0
ENSMUSG00000028630 Dyrk2 3380 2323 2808 3794 2513 3742
ENSMUSG00000104443 4932442E05Rik 2 0 2 1 0 1
ENSMUSG00000098162 Gm26976 1 0 1 2 0 2
ENSMUSG00000100681 1700064J06Rik 0 0 0 0 0 0
ENSMUSG00000020114 Cand1 6699 5874 6614 8841 6985 9770
ENSMUSG00000100558 1700025F24Rik 0 0 0 0 0 0
ENSMUSG00000085454 Grip1os3 0 0 0 0 1 0
ENSMUSG00000085592 Gm16321 0 0 0 0 0 0
ENSMUSG00000034813 Grip1 23 36 38 44 38 39
ENSMUSG00000084764 Grip1os2 0 0 0 0 0 0
ENSMUSG00000085418 Grip1os1 0 0 0 0 0 0
ENSMUSG00000020228 Helb 1653 1392 1365 1955 1723 1816
ENSMUSG00000020227 Irak3 108 200 181 135 167 261
ENSMUSG00000020225 Tmbim4 2056 1945 1941 2451 1938 2526
ENSMUSG00000020224 Llph 419 373 329 446 430 526
ENSMUSG00000102382 Gm38141 0 0 0 0 0 0
ENSMUSG00000056758 Hmga2 625 539 655 690 649 920
ENSMUSG00000034764 1700006J14Rik 3 4 3 7 1 3
ENSMUSG00000090191 9230105E05Rik 6 11 14 3 2 19
ENSMUSG00000076448 Mir763 0 0 0 0 0 0
ENSMUSG00000088924 Gm24298 0 0 0 0 0 0
ENSMUSG00000103213 Gm38289 0 0 0 0 0 0
ENSMUSG00000103017 Gm37505 0 0 0 0 0 0
ENSMUSG00000044544 4921513I03Rik 0 0 0 0 0 0
ENSMUSG00000051236 Msrb3 0 1 6 2 0 6
ENSMUSG00000086444 Gm15961 0 0 0 0 0 0
ENSMUSG00000087480 Gm15910 0 5 0 0 0 2
ENSMUSG00000086522 Gm4473 0 0 0 0 0 0
ENSMUSG00000048661 Lemd3 1467 1187 1288 1644 1464 2016
ENSMUSG00000082936 Gm16166 1 1 1 1 4 0
ENSMUSG00000093030 Gm23632 0 2 0 0 0 0
ENSMUSG00000020218 Wif1 26 20 33 18 26 28
ENSMUSG00000052302 Tbc1d30 445 458 447 538 433 663
ENSMUSG00000034707 Gns 3780 3522 3661 4732 3777 5225
ENSMUSG00000025795 Rassf3 3907 3770 3939 4900 3509 5188
ENSMUSG00000020115 Tbk1 2762 2319 2374 3292 2809 2979
ENSMUSG00000034667 Xpot 3744 3038 3384 4505 3716 5511
ENSMUSG00000092841 Gm24330 0 0 0 0 0 0
ENSMUSG00000047642 D930020B18Rik 23 13 18 12 14 23
ENSMUSG00000053684 BC048403 528 560 573 666 579 670
ENSMUSG00000100143 C030027H14Rik 0 0 0 0 0 0
ENSMUSG00000020121 Srgap1 168 273 203 215 165 307
ENSMUSG00000034620 Tmem5 944 1047 1051 1230 1065 1497
ENSMUSG00000098138 Gm9081 6 6 5 4 7 13
ENSMUSG00000020123 Avpr1a 0 0 0 0 0 0
ENSMUSG00000098522 Mir6412 0 0 0 0 0 0
ENSMUSG00000034613 Ppm1h 2434 1985 1931 3057 2370 3418
ENSMUSG00000099225 Mir8104 0 0 0 0 0 0
ENSMUSG00000065406 Mirlet7i 5 1 0 1 10 5
ENSMUSG00000034602 Mon2 5587 4725 5042 6390 5033 6801
ENSMUSG00000020124 Usp15 4312 3594 4066 5556 4497 5842
ENSMUSG00000099088 Gm27920 0 0 0 0 1 0
ENSMUSG00000044071 Fam19a2 0 0 0 0 0 0
ENSMUSG00000084461 Gm22958 0 0 0 0 0 0
ENSMUSG00000089619 Gm23777 0 0 0 0 0 0
ENSMUSG00000020102 Slc16a7 30 52 35 40 37 55
ENSMUSG00000020105 Lrig3 4053 3640 3769 4218 3280 4447
ENSMUSG00000093161 Gm22183 0 0 0 0 0 0
ENSMUSG00000098756 Mir378d 0 0 0 0 0 0
ENSMUSG00000089550 Gm24179 0 0 0 0 0 0
ENSMUSG00000025436 Xrcc6bp1 524 418 462 540 441 726
ENSMUSG00000078429 Ctdsp2 10716 10161 10912 13466 10139 11222
ENSMUSG00000065430 Mir26a-2 1 0 0 0 0 0
ENSMUSG00000072837 Mir546 0 0 0 0 0 0
ENSMUSG00000025432 Avil 885 720 685 669 716 839
ENSMUSG00000040521 Tsfm 3453 3077 2911 3980 3608 3950
ENSMUSG00000080115 Mettl21b 50 79 46 41 53 105
ENSMUSG00000006732 Mettl1 2133 1766 1868 2741 2315 2813
ENSMUSG00000006724 Cyp27b1 47 22 25 36 23 52
ENSMUSG00000040502 March9 426 335 379 503 424 580
ENSMUSG00000006728 Cdk4 15636 14781 14645 19023 15936 18105
ENSMUSG00000006736 Tspan31 5228 4262 4681 5794 4753 6512
ENSMUSG00000025422 Agap2 32 26 26 28 26 47
ENSMUSG00000040462 Os9 14427 13336 12855 16174 12475 16405
ENSMUSG00000088672 Gm23664 2 0 1 2 0 0
ENSMUSG00000006731 B4galnt1 29497 26167 27466 34613 29755 40890
ENSMUSG00000040441 Slc26a10 3 2 1 5 6 0
ENSMUSG00000019467 Arhgef25 1 1 0 3 1 4
ENSMUSG00000040415 Dtx3 192 244 246 197 150 233
ENSMUSG00000097331 F420014N23Rik 0 0 1 1 0 1
ENSMUSG00000025417 Pip4k2c 4461 3604 3713 4837 4006 5633
ENSMUSG00000074657 Kif5a 20 9 4 4 13 16
ENSMUSG00000025410 Dctn2 9296 8345 8309 10211 8375 9990
ENSMUSG00000025409 Mbd6 8572 6271 6426 7960 7799 10222
ENSMUSG00000092593 Gm20492 5 4 5 7 2 2
ENSMUSG00000092384 Gm4189 56 33 40 33 45 80
ENSMUSG00000025408 Ddit3 1470 1086 1011 1179 1085 1574
ENSMUSG00000040354 Mars 5372 4119 4122 6393 5388 7219
ENSMUSG00000098057 Gm6283 13 13 10 22 10 20
ENSMUSG00000040345 Arhgap9 69 183 197 66 44 242
ENSMUSG00000025407 Gli1 1 0 0 1 2 1
ENSMUSG00000047492 Inhbe 0 0 0 1 0 0
ENSMUSG00000025405 Inhbc 0 3 2 2 1 6
ENSMUSG00000025404 R3hdm2 5300 4485 4631 5902 4841 6292
ENSMUSG00000089369 Gm23819 0 0 0 0 0 0
ENSMUSG00000040287 Stac3 92 72 56 51 95 71
ENSMUSG00000040280 Ndufa4l2 0 1 1 2 0 0
ENSMUSG00000025403 Shmt2 8163 5375 5618 8719 8623 8976
ENSMUSG00000040258 Nxph4 10 2 2 10 4 6
ENSMUSG00000040249 Lrp1 15533 14245 17610 22219 13261 19600
ENSMUSG00000086499 Gm16217 0 0 0 2 2 0
ENSMUSG00000002147 Stat6 10559 8542 9527 13662 10438 15087
ENSMUSG00000025402 Nab2 317 422 469 590 223 402
ENSMUSG00000085731 Gm16229 12 5 18 23 25 20
ENSMUSG00000040195 Tmem194 1588 1120 1396 1802 1599 2173
ENSMUSG00000087163 Gm16230 7 5 5 10 8 5
ENSMUSG00000025401 Myo1a 50587 45618 48499 60049 42003 54272
ENSMUSG00000025400 Tac2 5 0 0 2 1 4
ENSMUSG00000044617 Zbtb39 2277 2160 2396 3100 2179 3382
ENSMUSG00000058396 Gpr182 1 0 4 0 1 4
ENSMUSG00000089789 Rdh1 21 38 47 55 28 29
ENSMUSG00000099009 Gm28046 0 0 0 0 0 0
ENSMUSG00000056148 Rdh9 11 1 9 4 1 11
ENSMUSG00000069456 Rdh16 71 141 149 89 45 123
ENSMUSG00000054031 Rdh18-ps 2 1 4 0 0 2
ENSMUSG00000054052 Rdh19 0 0 0 0 0 0
ENSMUSG00000074639 BC089597 36 39 91 49 26 72
ENSMUSG00000040134 Rdh7 1800 2954 3219 3740 1357 3106
ENSMUSG00000040127 Sdr9c7 17 21 20 23 20 36
ENSMUSG00000085993 Gm15905 0 0 0 0 0 0
ENSMUSG00000090036 Gm15900 0 0 0 0 0 0
ENSMUSG00000088687 Gm23996 0 0 0 0 0 0
ENSMUSG00000025396 Hsd17b6 1064 557 808 920 664 763
ENSMUSG00000025395 Prim1 2209 2191 2485 3210 2676 3172
ENSMUSG00000061315 Naca 3833 3275 3705 4337 3586 4981
ENSMUSG00000071072 Ptges3 1298 1098 1205 1556 1345 1852
ENSMUSG00000025393 Atp5b 162008 149196 161465 205842 159443 206019
ENSMUSG00000064778 Snord59a 9 1 1 4 10 7
ENSMUSG00000104755 mmu-mir-677 0 1 1 1 0 2
ENSMUSG00000093245 Mir677 0 0 0 0 0 0
ENSMUSG00000040054 Baz2a 10743 8994 10250 13947 10534 14687
ENSMUSG00000040043 Rbms2 2276 2104 2312 3013 2178 3060
ENSMUSG00000044005 Gls2 669 468 506 707 697 943
ENSMUSG00000051346 Spryd4 1335 1274 1329 1875 1437 1986
ENSMUSG00000025389 Mip 0 0 0 0 0 2
ENSMUSG00000097526 Gm26847 13 11 12 9 14 13
ENSMUSG00000039994 Timeless 2826 2257 2413 3263 2856 3372
ENSMUSG00000051716 Apon 3 4 6 4 4 8
ENSMUSG00000047631 Apof 0 2 0 0 0 0
ENSMUSG00000040033 Stat2 2481 1527 1479 2129 2698 2938
ENSMUSG00000025383 Il23a 17 10 13 18 9 14
ENSMUSG00000064948 Gm23241 0 0 0 0 1 0
ENSMUSG00000005682 Pan2 4077 3929 4294 4946 3902 5439
ENSMUSG00000025381 Cnpy2 4094 3892 3633 4598 4032 4696
ENSMUSG00000005683 Cs 36827 29508 31582 44770 34873 43034
ENSMUSG00000089313 Gm23182 0 0 0 0 0 1
ENSMUSG00000039914 Coq10a 777 727 726 947 619 964
ENSMUSG00000014498 Ankrd52 6557 4741 5875 8363 6768 9794
ENSMUSG00000088393 Gm26308 0 0 0 0 0 0
ENSMUSG00000098701 Mir6914 1 0 0 0 0 0
ENSMUSG00000106600 mmu-mir-6915 0 0 0 1 0 3
ENSMUSG00000090761 Gm17201 5 1 2 3 2 4
ENSMUSG00000039878 Slc39a5 12166 12801 12050 15094 10272 13938
ENSMUSG00000025374 Nabp2 4538 3619 3766 5121 4605 5650
ENSMUSG00000094650 Gm25361 0 0 0 0 0 0
ENSMUSG00000025373 Rnf41 1666 1567 1561 2041 1542 2117
ENSMUSG00000088151 Gm26347 1 0 2 1 2 1
ENSMUSG00000098957 Mir8105 0 0 0 0 0 2
ENSMUSG00000025369 Smarcc2 10271 8768 9165 12667 10395 13080
ENSMUSG00000090841 Myl6 5228 4235 4381 5017 4780 5789
ENSMUSG00000039824 Myl6b 164 132 107 115 118 190
ENSMUSG00000097353 A430046D13Rik 78 87 92 107 82 106
ENSMUSG00000025366 Esyt1 2751 1794 1771 2482 2328 2742
ENSMUSG00000099292 Mir6916 0 0 1 0 1 1
ENSMUSG00000100548 Gm29585 2 0 1 2 0 0
ENSMUSG00000039810 Zc3h10 1932 1398 1469 1943 1800 2335
ENSMUSG00000093674 Rpl41 10589 7294 7828 7925 9036 8827
ENSMUSG00000025364 Pa2g4 14479 12360 12933 18587 15423 18226
ENSMUSG00000105001 AC117232.1 0 1 0 0 2 0
ENSMUSG00000018166 Erbb3 23917 23280 22993 27367 21035 23728
ENSMUSG00000098592 Mir6917 0 1 0 2 0 0
ENSMUSG00000025362 Rps26 15317 13325 13217 15202 12988 14037
ENSMUSG00000002578 Ikzf4 85 126 80 106 78 128
ENSMUSG00000097372 Gm26876 1 2 0 2 1 2
ENSMUSG00000049858 Suox 1203 1289 1137 1590 1071 2218
ENSMUSG00000000711 Rab5b 1305 1279 1223 1622 1201 1718
ENSMUSG00000025358 Cdk2 3360 2952 3126 4721 3560 4513
ENSMUSG00000025359 Pmel 205 190 196 228 193 242
ENSMUSG00000025357 Dgka 3971 3260 3433 4649 3628 4348
ENSMUSG00000064030 Wibg 1779 1775 1650 2216 1942 2158
ENSMUSG00000045055 Rpsa-ps2 1 3 2 3 1 3
ENSMUSG00000025355 Mmp19 3 1 0 5 2 5
ENSMUSG00000047090 Tmem198b 431 420 348 393 299 391
ENSMUSG00000025354 Dnajc14 3608 3350 3391 4457 3573 4835
ENSMUSG00000025353 Ormdl2 2375 2024 2247 2822 2672 3352
ENSMUSG00000078427 Sarnp 517 402 484 583 520 698
ENSMUSG00000025352 Gdf11 34 35 35 40 37 37
ENSMUSG00000025351 Cd63 3524 3664 3630 4557 3208 4563
ENSMUSG00000025350 Rdh5 172 142 188 177 155 243
ENSMUSG00000090247 Bloc1s1 92 103 79 71 100 89
ENSMUSG00000025348 Itga7 105 151 147 151 109 138
ENSMUSG00000088768 Gm25494 0 0 0 0 0 2
ENSMUSG00000025347 Mettl7b 645 782 1033 1240 709 1775
ENSMUSG00000097691 9030616G12Rik 0 0 0 0 0 0
ENSMUSG00000069430 Olfr9 0 0 0 0 0 0
ENSMUSG00000063374 Olfr763 0 0 0 0 0 0
ENSMUSG00000056853 Olfr765 0 0 0 0 0 0
ENSMUSG00000059762 Olfr767 0 0 0 0 0 0
ENSMUSG00000050198 Olfr768 0 0 0 0 0 0
ENSMUSG00000042801 Olfr769 0 0 0 0 0 0
ENSMUSG00000047868 Olfr770 0 0 0 0 0 0
ENSMUSG00000061367 Olfr771 0 0 0 0 0 0
ENSMUSG00000084732 Gm25807 0 0 0 0 0 0
ENSMUSG00000094944 Olfr772 0 0 0 0 0 0
ENSMUSG00000096000 Olfr773 0 0 0 0 0 0
ENSMUSG00000096229 Olfr774 0 0 0 0 0 0
ENSMUSG00000096220 Olfr775 0 0 0 0 0 0
ENSMUSG00000095483 Olfr776 0 0 0 0 0 0
ENSMUSG00000062914 Olfr777 0 0 0 0 0 0
ENSMUSG00000077280 Gm25764 0 0 0 0 0 0
ENSMUSG00000044537 Olfr779 0 0 0 0 0 0
ENSMUSG00000049573 Olfr780 0 0 0 0 0 0
ENSMUSG00000095138 Olfr781 0 0 0 0 0 0
ENSMUSG00000095075 Olfr782 0 0 0 0 0 0
ENSMUSG00000094347 Olfr784 0 0 0 0 0 0
ENSMUSG00000095696 Olfr786 0 0 0 0 0 0
ENSMUSG00000096497 Olfr787 0 0 0 0 0 0
ENSMUSG00000049217 Olfr788 0 0 0 0 0 0
ENSMUSG00000044025 Olfr790 0 0 0 0 0 0
ENSMUSG00000047626 Olfr791 0 0 0 0 0 0
ENSMUSG00000094496 Olfr792 0 0 0 0 0 0
ENSMUSG00000044293 Olfr794 0 0 0 0 0 0
ENSMUSG00000076964 Gm23252 0 0 0 0 0 0
ENSMUSG00000052012 Olfr796 0 0 0 0 0 0
ENSMUSG00000095002 Olfr798 0 0 0 0 0 0
ENSMUSG00000094734 Olfr799 0 0 0 0 0 0
ENSMUSG00000063452 Olfr800 0 0 0 0 0 0
ENSMUSG00000058513 Olfr801 0 0 0 0 0 0
ENSMUSG00000093866 Olfr802 0 0 0 0 0 0
ENSMUSG00000046041 Olfr803 0 0 0 0 0 0
ENSMUSG00000088147 Gm24717 0 0 0 0 0 0
ENSMUSG00000095401 Olfr804 0 0 0 0 0 0
ENSMUSG00000096858 Olfr805 0 0 0 0 0 0
ENSMUSG00000094702 Gm24485 0 0 0 0 0 0
ENSMUSG00000071065 Olfr806 0 0 0 0 0 0
ENSMUSG00000050478 Olfr807 0 0 0 0 0 0
ENSMUSG00000049894 Olfr808 0 0 0 0 0 0
ENSMUSG00000050251 Olfr809 0 0 0 0 0 0
ENSMUSG00000069421 Olfr810 0 0 0 0 0 0
ENSMUSG00000063173 Olfr811 0 0 0 0 0 0
ENSMUSG00000049052 Olfr812 0 0 0 0 0 0
ENSMUSG00000052818 Olfr813 0 0 0 0 0 0
ENSMUSG00000059134 Olfr814 0 0 0 0 0 0
ENSMUSG00000061961 Olfr815 0 0 0 0 0 0
ENSMUSG00000063715 Olfr816 0 0 0 0 0 0
ENSMUSG00000058071 Olfr818 0 0 0 0 0 0
ENSMUSG00000094295 Olfr819 0 0 0 0 0 0
ENSMUSG00000095608 Olfr247 0 0 0 0 0 0
ENSMUSG00000094632 Gm10310 0 0 0 0 0 0
ENSMUSG00000048745 Olfr820 0 0 0 0 0 0
ENSMUSG00000044897 Olfr821 0 0 0 0 0 0
ENSMUSG00000058251 Olfr822 0 0 0 0 0 0
ENSMUSG00000096747 Olfr823 0 0 0 0 0 0
ENSMUSG00000098216 Gm5181 0 1 0 0 1 2
ENSMUSG00000095804 Olfr824 0 0 0 0 0 0
ENSMUSG00000058084 Olfr825 0 0 0 0 0 0
ENSMUSG00000059862 Olfr826 0 0 0 0 0 0
ENSMUSG00000045559 Olfr827 0 0 0 0 0 0
ENSMUSG00000048015 Neurod4 0 0 0 0 0 0
ENSMUSG00000034833 Tespa1 0 0 1 1 0 0
ENSMUSG00000070601 Vmn2r84 0 0 0 0 0 0
ENSMUSG00000040540 Gm9770 16 10 11 20 9 7
ENSMUSG00000092048 Vmn2r85 0 0 0 0 0 0
ENSMUSG00000092162 Vmn2r86 0 0 0 0 0 0
ENSMUSG00000091511 Vmn2r87 0 0 0 0 0 0
ENSMUSG00000096766 Gm23793 0 0 0 0 0 0
ENSMUSG00000093816 Gm26445 0 0 0 0 0 0
ENSMUSG00000096755 Gm20746 1 1 0 1 4 0
ENSMUSG00000082286 Pisd-ps1 3758 3203 4309 3826 3855 3459
ENSMUSG00000023764 Sfi1 1559 1609 1872 1838 1845 2038
ENSMUSG00000087111 Gm11399 31 13 29 26 12 22
ENSMUSG00000081208 Gm11400 59 33 43 49 45 52
ENSMUSG00000020457 Drg1 2921 3056 3189 4193 3295 4037
ENSMUSG00000086049 Gm12735 9 2 9 9 7 13
ENSMUSG00000082658 Fau-ps2 1 0 1 1 1 2
ENSMUSG00000020454 Eif4enif1 4278 3679 4089 5524 4481 5985
ENSMUSG00000020453 Patz1 1546 1430 1502 1916 1430 2017
ENSMUSG00000053263 Gm12592 6 1 6 6 6 3
ENSMUSG00000084941 Gm11944 20 17 18 25 17 31
ENSMUSG00000034614 Pik3ip1 168 64 98 169 171 88
ENSMUSG00000020451 Limk2 15160 14422 14505 18142 15560 18778
ENSMUSG00000087055 Gm11948 10 5 11 10 15 15
ENSMUSG00000020448 Rnf185 2205 1861 1890 2556 2064 2647
ENSMUSG00000034587 8430429K09Rik 149 194 164 239 165 214
ENSMUSG00000081059 Gm11945 14 24 22 35 11 14
ENSMUSG00000088519 Gm24439 1 0 0 0 0 1
ENSMUSG00000034579 Pla2g3 88 76 67 134 110 84
ENSMUSG00000034570 Inpp5j 4389 3284 3252 4112 3677 4907
ENSMUSG00000075702 Selm 2739 3895 2673 2644 2646 4097
ENSMUSG00000020439 Smtn 3233 2210 2345 3828 3167 3230
ENSMUSG00000087291 Gm11946 6 6 1 12 3 6
ENSMUSG00000084962 Gm11947 0 0 0 0 0 0
ENSMUSG00000084211 Gm11949 1 0 0 0 0 0
ENSMUSG00000084310 Gm11950 0 0 0 0 0 0
ENSMUSG00000079889 Gm11951 8 12 5 6 4 8
ENSMUSG00000056579 Tug1 3666 2828 3374 4151 3665 5019
ENSMUSG00000099081 Gm27624 0 0 0 0 0 0
ENSMUSG00000098265 Gm27517 0 0 0 0 0 0
ENSMUSG00000098503 Gm27937 0 0 0 0 0 0
ENSMUSG00000098948 Gm27640 0 0 0 0 0 0
ENSMUSG00000034543 Morc2a 3917 3015 3641 4558 3854 5475
ENSMUSG00000088250 Gm26393 0 0 0 0 0 0
ENSMUSG00000083015 Gm16518 0 0 0 0 0 0
ENSMUSG00000020435 Osbp2 5 17 8 6 2 7
ENSMUSG00000088352 Gm24013 0 0 0 0 0 0
ENSMUSG00000084077 Gm11952 0 1 0 0 0 1
ENSMUSG00000020434 4921536K21Rik 70 59 53 92 54 86
ENSMUSG00000047205 Dusp18 643 497 538 827 657 866
ENSMUSG00000048807 Slc35e4 116 76 82 108 105 150
ENSMUSG00000020432 Tcn2 8459 8872 9110 10583 7002 11047
ENSMUSG00000034493 4930556J24Rik 12 7 8 9 4 7
ENSMUSG00000082816 Gm11953 37 21 16 29 31 40
ENSMUSG00000020430 Pes1 4510 3989 4187 5543 4438 5477
ENSMUSG00000049721 Gal3st1 1913 2057 1743 2189 1583 1879
ENSMUSG00000084170 Gm11954 3 1 0 1 1 3
ENSMUSG00000019368 Sec14l4 1 18 7 15 12 20
ENSMUSG00000054986 Sec14l3 0 0 0 2 0 0
ENSMUSG00000004748 Mtfp1 2722 2240 2252 3152 2887 3338
ENSMUSG00000003585 Sec14l2 2426 1425 2096 2237 1392 2193
ENSMUSG00000082364 Gm11955 0 0 0 0 0 2
ENSMUSG00000083838 Gm11957 1 1 1 2 1 0
ENSMUSG00000003581 Rnf215 1031 835 924 976 912 1353
ENSMUSG00000093080 Mir3060 1 1 0 0 4 3
ENSMUSG00000051427 Ccdc157 269 277 268 302 236 380
ENSMUSG00000002129 Sf3a1 10087 7954 8415 12356 10360 13218
ENSMUSG00000034412 Tbc1d10a 1323 1127 1112 1411 1291 1558
ENSMUSG00000020424 Gatsl3 31 22 18 43 24 45
ENSMUSG00000084012 Gm11956 0 0 1 0 1 0
ENSMUSG00000058755 Osm 3 0 0 2 1 1
ENSMUSG00000034394 Lif 751 431 421 821 796 821
ENSMUSG00000085559 Gm11959 0 0 1 0 0 0
ENSMUSG00000085512 Gm11958 0 0 0 0 0 0
ENSMUSG00000065627 Gm24803 0 0 0 0 0 0
ENSMUSG00000020419 Hormad2 19 15 4 10 3 0
ENSMUSG00000034354 Mtmr3 5030 4769 4882 6233 4886 6735
ENSMUSG00000081974 Gm11960 27 16 13 27 16 25
ENSMUSG00000079010 Gm11032 0 0 0 0 0 0
ENSMUSG00000056288 Gm11961 0 0 0 0 0 1
ENSMUSG00000020412 Ascc2 7803 5550 6005 8250 7276 8445
ENSMUSG00000059534 Uqcr10 12395 9624 10437 12302 11205 12733
ENSMUSG00000009076 Zmat5 1012 1052 985 1036 993 1134
ENSMUSG00000009075 Cabp7 0 0 0 0 0 0
ENSMUSG00000009073 Nf2 8152 6815 7084 10258 8386 11090
ENSMUSG00000034285 Nipsnap1 4562 4913 4872 6230 4372 5138
ENSMUSG00000098296 Mir6918 0 0 0 0 0 0
ENSMUSG00000034274 Thoc5 3104 2703 2785 3780 3049 3826
ENSMUSG00000084381 AA413626 7 1 6 2 4 2
ENSMUSG00000020396 Nefh 28 5 10 32 13 22
ENSMUSG00000009090 Ap1b1 11162 10059 10156 13887 10214 14084
ENSMUSG00000104880 AL645522.1 0 0 0 0 0 0
ENSMUSG00000088634 Gm24958 0 0 0 0 0 0
ENSMUSG00000034201 Gas2l1 2682 2135 2052 2729 2499 3795
ENSMUSG00000034209 Rasl10a 0 0 0 3 0 2
ENSMUSG00000009079 Ewsr1 13452 12215 12254 16884 13611 15820
ENSMUSG00000034175 Rhbdd3 1402 1318 1239 1522 1325 1419
ENSMUSG00000034164 Emid1 1 12 14 6 1 15
ENSMUSG00000020393 Kremen1 1961 1811 1824 2523 1955 2399
ENSMUSG00000064632 Gm25142 0 0 0 0 0 0
ENSMUSG00000041961 Znrf3 1461 1250 1395 1745 1362 1795
ENSMUSG00000085232 Gm11962 0 0 0 0 0 0
ENSMUSG00000085189 Gm11963 27 29 28 29 24 26
ENSMUSG00000020484 Xbp1 11218 9911 9462 11534 11029 14918
ENSMUSG00000020482 Ccdc117 2258 1718 1797 2323 2163 3498
ENSMUSG00000077304 Gm22471 0 0 0 0 0 0
ENSMUSG00000020481 Ankrd36 0 0 0 0 1 0
ENSMUSG00000081021 Gm11964 10 9 19 5 12 13
ENSMUSG00000081691 Gm11965 1 0 0 0 0 0
ENSMUSG00000020477 Mrps24 3030 2558 2525 2831 2863 3602
ENSMUSG00000049680 Urgcp 3126 2845 2651 3709 2750 3872
ENSMUSG00000083844 2210015D19Rik 574 541 587 733 576 695
ENSMUSG00000020476 Dbnl 10639 8804 8595 12705 11153 12277
ENSMUSG00000020475 Pgam2 0 2 5 3 0 4
ENSMUSG00000080904 Gm11966 8 5 3 2 7 7
ENSMUSG00000020474 Polm 2153 1670 1741 2332 1910 2351
ENSMUSG00000020473 Aebp1 6 14 10 11 11 20
ENSMUSG00000020471 Pold2 7282 6390 6411 9271 7806 8918
ENSMUSG00000020469 Myl7 703 522 548 584 504 882
ENSMUSG00000041798 Gck 263 277 227 305 178 320
ENSMUSG00000084819 Gm11967 0 0 0 0 0 0
ENSMUSG00000002741 Ykt6 8112 6734 7103 9846 7634 10390
ENSMUSG00000057897 Camk2b 1029 1382 964 1032 948 1098
ENSMUSG00000053838 Nudcd3 3057 3152 3140 4921 3259 3758
ENSMUSG00000083022 Rps15a-ps6 20 5 15 10 10 13
ENSMUSG00000083209 Gm11969 1 0 0 2 0 0
ENSMUSG00000096923 A730071L15Rik 6 5 7 4 11 12
ENSMUSG00000020447 Npc1l1 13468 9148 11503 14727 11613 17664
ENSMUSG00000081153 Gm11401 11 3 7 2 3 8
ENSMUSG00000004393 Ddx56 3687 3578 3382 5226 3857 4457
ENSMUSG00000004394 Tmed4 6218 5987 5954 7610 5429 7447
ENSMUSG00000077524 n-R5s67 0 0 0 0 0 0
ENSMUSG00000020456 Ogdh 34232 28726 32948 45360 31304 44291
ENSMUSG00000041164 Zmiz2 12330 9490 9665 13702 11570 15417
ENSMUSG00000098516 Mir7651 1 0 0 0 0 1
ENSMUSG00000071866 Ppia 2406 1962 2122 2696 2627 3042
ENSMUSG00000041126 H2afv 7325 7824 7623 8346 5989 8504
ENSMUSG00000079988 Gm11970 38 35 35 29 29 34
ENSMUSG00000083693 Gm11971 0 0 0 0 0 0
ENSMUSG00000084280 Gm11972 0 0 0 0 0 0
ENSMUSG00000094483 Purb 7804 6361 8088 10624 8386 10562
ENSMUSG00000092885 Gm22123 0 0 0 0 0 0
ENSMUSG00000086839 Gm11973 17 18 21 20 16 39
ENSMUSG00000020437 Myo1g 37 29 24 49 32 49
ENSMUSG00000085156 Gm11974 933 550 708 740 761 910
ENSMUSG00000064513 Gm22457 0 0 0 0 0 0
ENSMUSG00000088688 Gm24000 2 0 1 0 1 0
